id	SampleType	GrowthCondtion	Genotype	SorghumType	Variety	GrowthCondtion_Variety	Variety_GrowthCondtion	SampleType_GrowthCondtion	GrowthCondtion_SampleType	SampleType_Variety	Variety_SampleType	Variety_SampleType_GrowthCondtion	SampleType_Variety_GrowthCondtion	faith_pd
CC0312FS5L0718177444	Leaf	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	11.09518814
CC0313FE11L0718177445	Leaf	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	42.99196381
CC0314LS8L0718177467	Leaf	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	88.1333476
CC0316FE8L0718177448	Leaf	Full N	E8	M81e	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.90753748
CC0321FE1L0718177453	Leaf	Full N	E1	PI329311	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	20.44987573
CC0321LE1L0718177474	Leaf	Low N	E1	PI329311	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	14.2050553
CC0322FE6L0718177454	Leaf	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	14.86183354
CC0322LE6L0718177475	Leaf	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	11.02366637
CC0323FE3L0718177455	Leaf	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	14.97150114
CC0402LG1L0718177479	Leaf	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	10.41048963
CC0403LE17L0718177480	Leaf	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	19.57211845
CC0404FE10L0718177505	Leaf	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	12.98641221
CC0406FS2L0718177507	Leaf	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	14.73900664
CC0408FS4L0718177509	Leaf	Full N	S4	Atlas	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	18.33798314
CC0410FS5L0718177511	Leaf	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	37.68010974
CC0412LE15L0718177489	Leaf	Low N	E15	PI152730	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	19.89884787
CC0413FE6L0718177514	Leaf	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	71.60032233
CC0420FE13L0718177521	Leaf	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	31.25796562
CC0422FE14L0718177523	Leaf	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	11.15222709
CC0422LE14L0718177499	Leaf	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	15.94257723
CC0423FE3L0718177524	Leaf	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	13.74876249
CC0424FE11L0718177525	Leaf	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	12.37049132
CC0501LG1L0718176054	Leaf	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	14.06829909
CC0502LG3L0718177547	Leaf	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	40.24941011
CC0505FE17L0718176052	Leaf	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	12.59817332
CC0506LE10L0718177550	Leaf	Low N	E10	PI297155	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	7.731069719
CC0508LE5L0718177552	Leaf	Low N	E5	PI35038	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	54.73754219
CC0510LE9L0718177554	Leaf	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	11.43051962
CC0511LE7L0718177555	Leaf	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	20.57531694
CC0512FE14L0718176053	Leaf	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	20.9618027
CC0513FS3L0718177535	Leaf	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	10.30346031
CC0513LS3L0718177556	Leaf	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	31.31915483
CC0514FE6L0718177536	Leaf	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.39320156
CC0516FE11L0718177538	Leaf	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	16.10821713
CC0516LE11L0718177559	Leaf	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	10.64060123
CC0518FE3L0718177540	Leaf	Full N	E3	PI505735	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.2665655
CC0519FS6L0718177541	Leaf	Full N	S6	ChineseAmber	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	10.59938438
CC0522FE18L0718177544	Leaf	Full N	E18	PI510757	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.17743097
CC0522LE18L0718177565	Leaf	Low N	E18	PI510757	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	12.44071899
CC0523LS8L0718177566	Leaf	Low N	S8	Rio	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	16.07701156
CC0601LG3L0718177394	Leaf	Low N	G3	Btx642	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	25.35349648
CC0602FG1L0718176057	Leaf	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Leaf_Full N	Full N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Full N	Leaf_Grain_Full N	15.23367092
CC0602LG1L0718176060	Leaf	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	16.71197495
CC0603FS2L0718177569	Leaf	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	23.86952977
CC0604FE10L0718177570	Leaf	Full N	E10	PI297155	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	23.0189976
CC0605FE17L0718176058	Leaf	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	14.08143625
CC0612FE14L0718176059	Leaf	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	30.5726374
CC0612LE14L0718176062	Leaf	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	15.50463744
CC0613FS3L0718177577	Leaf	Full N	S3	ICSV700	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	9.997056888
CC0620FE6L0718177399	Leaf	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.20534886
CC0620LE6L0718177378	Leaf	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	9.416531941
CC0621FE13L0718177398	Leaf	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	10.23272052
CC0621LE13L0718177377	Leaf	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	12.90476389
CC0703LS10L0718177371	Leaf	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	24.65405946
CC0712LE13L0718177362	Leaf	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	14.20593504
CC0715LE11L0718177359	Leaf	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	14.5224726
CC0722LE14L0718177352	Leaf	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	12.06105376
CC0724LE7L0718177350	Leaf	Low N	E7	NTJ2	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	11.29705114
CC0802LG1L0718176066	Leaf	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Leaf_Low N	Low N_Leaf	Leaf_Grain	Grain_Leaf	Grain_Leaf_Low N	Leaf_Grain_Low N	16.27603771
CC0806LS10L0718177774	Leaf	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	13.39669599
CC0807FE9L0718177321	Leaf	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	15.44784232
CC0807LE9L0718177775	Leaf	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	12.31252263
CC0812FS6L0718177316	Leaf	Full N	S6	ChineseAmber	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	17.45327562
CC0812LS6L0718177780	Leaf	Low N	S6	ChineseAmber	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	16.6004515
CC0815LE1L0718177783	Leaf	Low N	E1	PI329311	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	10.81859809
CC0817FE7L0718177311	Leaf	Full N	E7	NTJ2	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	13.29388194
CC0818LS3L0718177786	Leaf	Low N	S3	ICSV700	Sweet	Low N_Sweet	Sweet_Low N	Leaf_Low N	Low N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Low N	Leaf_Sweet_Low N	11.03048607
CC0819LE11L0718177787	Leaf	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	10.32749526
CC0821LE14L0718176068	Leaf	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	12.15831356
CC0822FS5L0718177768	Leaf	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Leaf_Full N	Full N_Leaf	Leaf_Sweet	Sweet_Leaf	Sweet_Leaf_Full N	Leaf_Sweet_Full N	11.65608107
CC0823FE13L0718177769	Leaf	Full N	E13	PI297130	Energy	Full N_Energy	Energy_Full N	Leaf_Full N	Full N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Full N	Leaf_Energy_Full N	11.87474893
CC0823LE13L0718177790	Leaf	Low N	E13	PI297130	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	14.96547298
CC0824LE3L0718177791	Leaf	Low N	E3	PI505735	Energy	Low N_Energy	Energy_Low N	Leaf_Low N	Low N_Leaf	Leaf_Energy	Energy_Leaf	Energy_Leaf_Low N	Leaf_Energy_Low N	13.21225026
CC01FNPS30718176402	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	163.4637874
CC01FNPS40718176403	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	166.6703182
CC01LNPS10718176400	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	166.384744
CC01LNPS20718176401	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	161.8689558
CC02FNPS70718176406	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	153.5356704
CC02FNPS80718176407	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	151.5721203
CC02LNPS60718176405	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	153.185893
CC03FNPS100718176409	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	159.3347989
CC03FNPS90718176408	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	167.590802
CC03LNPS110718176410	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	160.025987
CC03LNPS120718176411	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	145.765842
CC04FNPS150718176414	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	145.5414751
CC04FNPS160718176415	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	172.9727204
CC04LNPS130718176412	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	176.6160949
CC05FNPS170718176416	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	169.272865
CC05FNPS180718176417	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	170.0388912
CC05LNPS190718176418	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	165.114511
CC05LNPS200718176419	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	184.3787099
CC06FNPS210718176420	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	172.620224
CC06FNPS220718176421	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	176.9737094
CC06LNPS230718176422	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	154.7358739
CC06LNPS240718176423	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	174.48363
CC07FNPS270718176426	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	177.5835364
CC07FNPS280718176427	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	142.8135881
CC07LNPS250718176424	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	172.4938968
CC07LNPS260718176425	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	169.0469801
CC08FNPS290718176428	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	177.1427968
CC08FNPS300718176429	Soil Between Rows	Full N	No Plant Soil	No Plant Soil	No Plant Soil	Full N_No Plant Soil	No Plant Soil_Full N	Soil Between Rows_Full N	Full N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Full N	No Plant Soil_No Plant Soil_Full N	176.4685423
CC08LNPS310718176430	Soil Between Rows	Low N	No Plant Soil	No Plant Soil	No Plant Soil	Low N_No Plant Soil	No Plant Soil_Low N	Soil Between Rows_Low N	Low N_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil	No Plant Soil_No Plant Soil_Low N	No Plant Soil_No Plant Soil_Low N	164.5673921
